"file","estimate","estimate.lCI","estimate.uCI","estimate.con","estimate.con.lCI","estimate.con.uCI","heterogeneity","heterogeneity.lCI","heterogeneity.uCI","heterogeneity.con","heterogeneity.con.lCI","heterogeneity.con.uCI","estimate.BF","heterogeneity.BF","bias.BF","estimate.con.se"
"240",-0.249658301855927,-0.923011400254481,0.057276541790446,-0.249658301855927,-0.923011400254481,0.057276541790446,0.779703089857147,0.584464469194222,1.06716455616193,0.779703089857147,0.584464469194222,1.06716455616193,1.46853723515477,6.38663440520812e+94,47751035362585.7,0.250078049846149
"241",-0.336832499940174,-0.573657768821322,0,-0.336832499940174,-0.573657768821322,0,0.65681338703176,0.48446737438352,0.878375295818721,0.65681338703176,0.48446737438352,0.878375295818721,19.5895084136896,1.87595243533396e+42,0.166368571815762,0.146343956661005
"242",-0.50818262111335,-0.660527536053883,-0.347634736150093,-0.50818262111335,-0.660527536053883,-0.347634736150093,0.519763013032041,0.396608889179981,0.672402063412586,0.519763013032041,0.396608889179981,0.672402063412586,191388.689343113,1.56688166172925e+37,0.116110698469685,0.0798210585428734
"243",0.181083170763765,-0.187435192561169,0.598387508207194,0.181083170763765,-0.187435192561169,0.598387508207194,0.555332450222193,0.335527815787833,0.811829175381617,0.555332450222193,0.335527815787833,0.811829175381617,1.46919973852865,2.01399143010592e+43,6.38679026154415,0.200468658344447
"244",-0.0457814837092486,-0.503760156796527,0.157286211543581,-0.0457814837092486,-0.503760156796527,0.157286211543581,0.448304068396864,0.322290701482041,0.63624494484532,0.448304068396864,0.322290701482041,0.63624494484532,0.478678657588328,1.28383790941554e+23,611.40911078145,0.168637376389147
"245",0.490283320978281,-0.0505586388089162,0.945200718029139,0.490283320978281,-0.0505586388089162,0.945200718029139,0.599582533061268,0.279690765950083,1.26925999065322,0.599582533061268,0.279690765950083,1.26925999065322,4.81177395548036,20891408128.8326,2.09734208701238,0.254024911858707
"246",-0.132109883682776,-0.363272879366227,0,-0.132109883682776,-0.363272879366227,0,0.367500190509584,0.211584034659682,0.556911874479675,0.367500190509584,0.211584034659682,0.556911874479675,2.09436542032348,12769561.1123015,0.287041821472022,0.0926733557942078
"247",0.0789683157453791,-0.150276943105789,0.415723686117485,0.0789683157453791,-0.150276943105789,0.415723686117485,0.779049662700176,0.595929860992254,1.01385316626205,0.779049662700176,0.595929860992254,1.01385316626205,0.821637692773471,Inf,1.81535256285928,0.144390568828768
"248",0.139726621578011,0,0.310141845186677,0.139726621578011,0,0.310141845186677,0.208018202292682,0.124081049672754,0.33562299731908,0.208018202292682,0.124081049672754,0.33562299731908,2.31790390486515,10124323.6045137,2.87807403602554,0.0791192714848427
"249",0.139476649352073,-0.0566581664512992,0.378132136118931,0.139476649352073,-0.0566581664512992,0.378132136118931,0.30358651925351,0.177399984820435,0.472329751823865,0.30358651925351,0.177399984820435,0.472329751823865,1.64539006662679,2457262708347757,2.3359882172889,0.110917931655837
